0.290684,intron- nt
0.323992,intron- nt
0.31626,intron- nt
0.305596,intron- nt
0.352377,intron- nt
0.283342,intron- nt
0.273083,intron- nt
0.273871,intron- nt
0.2712,intron- nt
0.310917,intron- nt
0.319596,intron- nt
0.314783,intron- nt
0.312018,intron- nt
0.285881,intron- nt
0.321868,intron- nt
0.276102,intron- nt
0.299835,intron- nt
0.27243,intron- nt
0.354741,intron- nt
0.336612,intron- nt
0.308593,intron- nt
0.292088,intron- nt
0.283983,intron- nt
0.35363,intron- nt
0.294472,intron- nt
0.293876,intron- nt
0.327623,intron- nt
0.301489,intron- nt
0.301417,intron- nt
0.342433,intron- nt
0.343437,intron- nt
0.323206,intron- nt
0.319496,intron- nt
0.327708,intron- nt
0.324862,intron- nt
0.326593,intron- nt
0.294494,intron- nt
0.279225,intron- nt
0.342858,intron- nt
0.304801,intron- nt
0.275572,intron- nt
0.330206,intron- nt
0.318942,intron- nt
0.306159,intron- nt
0.329184,intron- nt
0.326581,intron- nt
0.312592,intron- nt
0.335517,intron- nt
0.336211,intron- nt
0.282448,intron- nt
0.327643,intron- nt
0.25842,intron- nt
0.303382,intron- nt
0.268799,intron- nt
0.280888,intron- nt
0.289379,intron- nt
0.292032,intron- nt
0.335261,intron- nt
0.317851,intron- nt
0.332777,intron- nt
0.28994,intron- nt
0.286146,intron- nt
0.274078,intron- nt
0.312658,intron- nt
0.356071,intron- nt
0.330563,intron- nt
0.370861,intron- nt
0.324412,intron- nt
0.330589,intron- nt
0.332531,intron- nt
0.311542,intron- nt
0.263543,intron- nt
0.286379,intron- nt
0.326031,intron- nt
0.373112,intron- nt
0.324551,intron- nt
0.328123,intron- nt
0.292322,intron- nt
0.328026,intron- nt
0.331407,intron- nt
0.301016,intron- nt
0.320337,intron- nt
0.32829,intron- nt
0.299835,intron- nt
0.295354,intron- nt
0.346672,intron- nt
0.300825,intron- nt
0.351888,intron- nt
0.327577,intron- nt
0.295651,intron- nt
0.277657,intron- nt
0.310695,intron- nt
0.315858,intron- nt
0.335377,intron- nt
0.324212,intron- nt
0.307397,intron- nt
0.303371,intron- nt
0.309887,intron- nt
0.350725,intron- nt
0.296279,intron- nt
0.314299,intron- nt
0.272125,intron- nt
0.348433,intron- nt
0.339957,intron- nt
0.369246,intron- nt
0.304504,intron- nt
0.30912,intron- nt
0.284695,intron- nt
0.320308,intron- nt
0.350592,intron- nt
0.30641,intron- nt
0.294393,intron- nt
0.322352,intron- nt
0.301612,intron- nt
0.327364,intron- nt
0.345025,intron- nt
0.320077,intron- nt
0.354032,intron- nt
0.361255,intron- nt
0.302666,intron- nt
0.324008,intron- nt
0.300462,intron- nt
0.322428,intron- nt
0.3186,intron- nt
0.322497,intron- nt
0.328934,intron- nt
0.367144,intron- nt
0.283878,intron- nt
0.285106,intron- nt
0.343624,intron- nt
0.367718,intron- nt
0.351672,intron- nt
0.327418,intron- nt
0.327725,intron- nt
0.289025,intron- nt
0.303435,intron- nt
0.310257,intron- nt
0.36681,intron- nt
0.358305,intron- nt
0.332324,intron- nt
0.30918,intron- nt
0.315883,intron- nt
0.269852,intron- nt
0.309732,intron- nt
0.354317,intron- nt
0.310328,intron- nt
0.284211,intron- nt
0.358753,intron- nt
0.295063,intron- nt
0.257328,intron- nt
0.324661,intron- nt
0.305225,intron- nt
0.307698,intron- nt
0.310322,intron- nt
0.304065,intron- nt
0.307164,intron- nt
0.304502,intron- nt
0.294479,intron- nt
0.282434,intron- nt
0.323496,intron- nt
0.402626,intron- nt
0.340578,intron- nt
0.254027,intron- nt
0.300738,intron- nt
0.312735,intron- nt
0.338942,intron- nt
0.285874,intron- nt
0.356375,intron- nt
0.248989,intron- nt
0.350154,intron- nt
0.274178,intron- nt
0.279705,intron- nt
0.268531,intron- nt
0.363944,intron- nt
0.318257,intron- nt
0.26969,intron- nt
0.344613,intron- nt
0.300398,intron- nt
0.323157,intron- nt
0.356725,intron- nt
0.29604,intron- nt
0.316866,intron- nt
0.338116,intron- nt
0.321364,intron- nt
0.330747,intron- nt
0.348108,intron- nt
0.299557,intron- nt
0.281406,intron- nt
0.299535,intron- nt
0.327259,intron- nt
0.310934,intron- nt
0.273251,intron- nt
0.337048,intron- nt
0.26344,intron- nt
0.328174,intron- nt
0.318841,intron- nt
0.314798,intron- nt
0.295532,intron- nt
0.319074,intron- nt
0.302996,intron- nt
0.329187,intron- nt
0.345616,intron- nt
0.326321,intron- nt
0.3293,intron- nt
0.33216,intron- nt
0.275723,intron- nt
0.314131,intron- nt
0.34661,intron- nt
0.368685,intron- nt
0.320205,intron- nt
0.311625,intron- nt
0.37522,intron- nt
0.350482,intron- nt
0.326027,intron- nt
0.304716,intron- nt
0.313905,intron- nt
0.40227,intron- nt
0.320571,intron- nt
0.276361,intron- nt
0.3043,intron- nt
0.317916,intron- nt
0.302254,intron- nt
0.291314,intron- nt
0.331838,intron- nt
0.322835,intron- nt
0.233356,intron- nt
0.302476,intron- nt
0.335884,intron- nt
0.337095,intron- nt
0.32605,intron- nt
0.31161,intron- nt
0.355125,intron- nt
0.320923,intron- nt
0.315264,intron- nt
0.401838,intron- nt
0.258193,intron- nt
0.364671,intron- nt
0.316923,intron- nt
0.285572,intron- nt
0.305983,intron- nt
0.29725,intron- nt
0.328646,intron- nt
0.29505,intron- nt
0.290143,intron- nt
0.320958,intron- nt
0.318511,intron- nt
0.27201,intron- nt
0.324324,intron- nt
0.317238,intron- nt
0.34576,intron- nt
0.316281,intron- nt
0.284928,intron- nt
0.316364,intron- nt
0.315234,intron- nt
0.286718,intron- nt
0.308568,intron- nt
0.32141,intron- nt
0.310457,intron- nt
0.318455,intron- nt
0.333736,intron- nt
0.355534,intron- nt
0.352052,intron- nt
0.326283,intron- nt
0.367306,intron- nt
0.328007,intron- nt
0.340037,intron- nt
0.276607,intron- nt
0.370952,intron- nt
0.317009,intron- nt
0.31004,intron- nt
0.40146,intron- nt
0.309302,intron- nt
0.352491,intron- nt
0.292901,intron- nt
0.314302,intron- nt
0.310747,intron- nt
0.316622,intron- nt
0.322788,intron- nt
0.344133,intron- nt
0.3035,intron- nt
0.362777,intron- nt
0.296414,intron- nt
0.301553,intron- nt
0.30617,intron- nt
0.310325,intron- nt
0.364986,intron- nt
0.330353,intron- nt
0.35909,intron- nt
0.271251,intron- nt
0.263975,intron- nt
0.315299,intron- nt
0.362901,intron- nt
0.316052,intron- nt
0.366768,intron- nt
0.421373,intron- nt
0.374214,intron- nt
0.319028,intron- nt
0.344733,intron- nt
0.322182,intron- nt
0.36961,intron- nt
0.279151,intron- nt
0.272189,intron- nt
0.304312,intron- nt
0.285368,intron- nt
0.299011,intron- nt
0.313138,intron- nt
0.315007,intron- nt
0.264278,intron- nt
0.32771,intron- nt
0.299877,intron- nt
0.309805,intron- nt
0.330435,intron- nt
0.274931,intron- nt
0.331515,intron- nt
0.245607,intron- nt
0.344183,intron- nt
0.279019,intron- nt
0.327429,intron- nt
0.293336,intron- nt
0.283068,intron- nt
0.321636,intron- nt
0.348123,intron- nt
0.370851,intron- nt
0.328565,intron- nt
0.350514,intron- nt
0.277246,intron- nt
0.300929,intron- nt
0.316369,intron- nt
0.327429,intron- nt
0.374228,intron- nt
0.32147,intron- nt
0.360248,intron- nt
0.299783,intron- nt
0.296152,intron- nt
0.292726,intron- nt
0.342921,intron- nt
0.293909,intron- nt
0.327198,intron- nt
0.315972,intron- nt
0.317255,intron- nt
0.309316,intron- nt
0.324729,intron- nt
0.306968,intron- nt
0.293062,intron- nt
0.267647,intron- nt
0.332857,intron- nt
0.319192,intron- nt
0.250199,intron- nt
0.285444,intron- nt
0.323453,intron- nt
0.311855,intron- nt
0.387329,intron- nt
0.361798,intron- nt
0.297397,intron- nt
0.340619,intron- nt
0.328899,intron- nt
0.335419,intron- nt
0.284762,intron- nt
0.261159,intron- nt
0.34539,intron- nt
0.343825,intron- nt
0.319217,intron- nt
0.389931,intron- nt
0.299366,intron- nt
0.266968,intron- nt
0.304353,intron- nt
0.291037,intron- nt
0.352582,intron- nt
0.263893,intron- nt
0.300727,intron- nt
0.299072,intron- nt
0.307702,intron- nt
0.310371,intron- nt
0.351257,intron- nt
0.282165,intron- nt
0.35324,intron- nt
0.328024,intron- nt
0.330364,intron- nt
0.273326,intron- nt
0.302655,intron- nt
0.305314,intron- nt
0.342912,intron- nt
0.334147,intron- nt
0.270502,intron- nt
0.356002,intron- nt
0.283098,intron- nt
0.340179,intron- nt
0.299464,intron- nt
0.316478,intron- nt
0.335882,intron- nt
0.329975,intron- nt
0.303094,intron- nt
0.264057,intron- nt
0.324224,intron- nt
0.334096,intron- nt
0.331192,intron- nt
0.27862,intron- nt
0.323014,intron- nt
0.253962,intron- nt
0.289489,intron- nt
0.358903,intron- nt
0.318206,intron- nt
0.351271,intron- nt
0.327216,intron- nt
0.277731,intron- nt
0.361983,intron- nt
0.336405,intron- nt
0.277918,intron- nt
0.231151,intron- nt
0.329957,intron- nt
0.293156,intron- nt
0.301957,intron- nt
0.353108,intron- nt
0.321827,intron- nt
0.363245,intron- nt
0.303132,intron- nt
0.357459,intron- nt
0.293772,intron- nt
0.325226,intron- nt
0.26765,intron- nt
0.424832,intron- nt
0.334973,intron- nt
0.313559,intron- nt
0.339499,intron- nt
0.31409,intron- nt
0.321857,intron- nt
0.32974,intron- nt
0.334061,intron- nt
0.30524,intron- nt
0.348428,intron- nt
0.341584,intron- nt
0.311583,intron- nt
0.343454,intron- nt
0.275941,intron- nt
0.327018,intron- nt
0.334803,intron- nt
0.351859,intron- nt
0.384081,intron- nt
0.365178,intron- nt
0.324443,intron- nt
0.325269,intron- nt
0.32334,intron- nt
0.348481,intron- nt
0.316015,intron- nt
0.302514,intron- nt
0.34289,intron- nt
0.309453,intron- nt
0.293325,intron- nt
0.294305,intron- nt
0.310246,intron- nt
0.314178,intron- nt
0.324015,intron- nt
0.357339,intron- nt
0.340749,intron- nt
0.278216,intron- nt
0.33915,intron- nt
0.397414,intron- nt
0.287001,intron- nt
0.311229,intron- nt
0.317725,intron- nt
0.300817,intron- nt
0.224571,intron- nt
0.397822,intron- nt
0.301103,intron- nt
0.285543,intron- nt
0.285138,intron- nt
0.273679,intron- nt
0.328213,intron- nt
0.358795,intron- nt
0.28972,intron- nt
0.352169,intron- nt
0.319371,intron- nt
0.311865,intron- nt
0.353302,intron- nt
0.331683,intron- nt
0.333593,intron- nt
0.370492,intron- nt
0.334776,intron- nt
0.306381,intron- nt
0.324543,intron- nt
0.307271,intron- nt
0.305764,intron- nt
0.273565,intron- nt
0.371493,intron- nt
0.314407,intron- nt
0.322914,intron- nt
0.354896,intron- nt
0.316813,intron- nt
0.318399,intron- nt
0.345458,intron- nt
0.34456,intron- nt
0.330548,intron- nt
0.321511,intron- nt
0.292627,intron- nt
0.477599,intron- nt
0.285873,intron- nt
0.322964,intron- nt
0.283282,intron- nt
0.351698,intron- nt
0.293452,intron- nt
0.320806,intron- nt
0.298749,intron- nt
0.346661,intron- nt
0.322388,intron- nt
0.314515,intron- nt
0.404366,intron- nt
0.336351,intron- nt
0.282385,intron- nt
0.286015,intron- nt
0.30725,intron- nt
0.366039,intron- nt
0.32848,intron- nt
0.316684,intron- nt
0.315146,intron- nt
0.326734,intron- nt
0.309419,intron- nt
0.305848,intron- nt
0.311966,intron- nt
0.328413,intron- nt
0.315019,intron- nt
0.4,intron- nt
0.32291,intron- nt
0.356062,intron- nt
0.49,intron- nt
0.34375,intron- nt
0.371126,intron- nt
0.355924,intron- nt
0.337293,intron- nt
0.377589,intron- nt
0.262392,intron- nt
0.324932,intron- nt
0.35676,intron- nt
0.268904,intron- nt
0.353459,intron- nt
0.373494,intron- nt
0.337415,intron- nt
0.345282,intron- nt
0.364717,intron- nt
0.378151,intron- nt
0.313929,intron- nt
0.331249,intron- nt
0.370679,intron- nt
0.326073,intron- nt
0.377059,intron- nt
0.363888,intron- nt
0.300343,intron- nt
0.313584,intron- nt
0.313804,intron- nt
0.330629,intron- nt
0.372638,intron- nt
0.327175,intron- nt
0.286759,intron- nt
0.321449,intron- nt
0.309848,intron- nt
0.339395,intron- nt
0.406709,intron- nt
0.325802,intron- nt
0.273412,intron- nt
0.337728,intron- nt
0.330728,intron- nt
0.331988,intron- nt
0.300768,intron- nt
0.316476,intron- nt
0.317734,intron- nt
0.291428,intron- nt
0.341129,intron- nt
0.319289,intron- nt
0.338197,intron- nt
0.301512,intron- nt
0.292576,intron- nt
0.324347,intron- nt
0.321511,intron- nt
0.363709,intron- nt
0.314857,intron- nt
0.29587,intron- nt
0.333189,intron- nt
0.35394,intron- nt
0.374793,intron- nt
0.358368,intron- nt
0.305972,intron- nt
0.32022,intron- nt
0.306114,intron- nt
0.316055,intron- nt
0.281375,intron- nt
0.371977,intron- nt
0.286029,intron- nt
0.303393,intron- nt
0.292009,intron- nt
0.32841,intron- nt
0.291118,intron- nt
0.276908,intron- nt
0.306938,intron- nt
0.261454,intron- nt
0.337875,intron- nt
0.324658,intron- nt
0.309707,intron- nt
0.330734,intron- nt
0.335362,intron- nt
0.31011,intron- nt
0.314537,intron- nt
0.304089,intron- nt
0.30865,intron- nt
0.347254,intron- nt
0.356297,intron- nt
0.336245,intron- nt
0.335136,intron- nt
0.335919,intron- nt
0.303704,intron- nt
0.317743,intron- nt
0.311472,intron- nt
0.283117,intron- nt
0.337818,intron- nt
0.257278,intron- nt
0.335848,intron- nt
0.269123,intron- nt
0.269862,intron- nt
0.373649,intron- nt
0.396321,intron- nt
0.293839,intron- nt
0.394948,intron- nt
0.31859,intron- nt
0.296008,intron- nt
0.20868,intron- nt
0.275136,intron- nt
0.268868,intron- nt
0.326551,intron- nt
0.296211,intron- nt
0.33835,intron- nt
0.293103,intron- nt
0.283407,intron- nt
0.272251,intron- nt
0.3182,intron- nt
0.319637,intron- nt
0.326188,intron- nt
0.375969,intron- nt
0.342051,intron- nt
0.240183,intron- nt
0.268018,intron- nt
0.398837,intron- nt
0.380242,intron- nt
0.30564,intron- nt
0.32104,intron- nt
0.34766,intron- nt
0.362336,intron- nt
0.322879,intron- nt
0.327974,intron- nt
0.323932,intron- nt
0.364593,intron- nt
0.314367,intron- nt
0.345216,intron- nt
0.334481,intron- nt
0.27423,intron- nt
0.294097,intron- nt
0.335916,intron- nt
0.305365,intron- nt
0.321986,intron- nt
0.398805,intron- nt
0.355795,intron- nt
0.302794,intron- nt
0.30135,intron- nt
0.334857,intron- nt
0.418251,intron- nt
0.312372,intron- nt
0.321105,intron- nt
0.294096,intron- nt
0.313447,intron- nt
0.301068,intron- nt
0.335741,intron- nt
0.365157,intron- nt
0.299727,intron- nt
0.292929,intron- nt
0.351242,intron- nt
0.304579,intron- nt
0.33443,intron- nt
0.314932,intron- nt
0.303071,intron- nt
0.276591,intron- nt
0.313341,intron- nt
0.281556,intron- nt
0.274762,intron- nt
0.331697,intron- nt
0.322884,intron- nt
0.30955,intron- nt
0.318155,intron- nt
0.330164,intron- nt
0.313602,intron- nt
0.321569,intron- nt
0.338518,intron- nt
0.273168,intron- nt
0.270925,intron- nt
0.331429,intron- nt
0.396661,intron- nt
0.265643,intron- nt
0.313253,intron- nt
0.330059,intron- nt
0.417647,intron- nt
0.243531,intron- nt
0.37478,intron- nt
0.285563,intron- nt
0.295763,intron- nt
0.363522,intron- nt
0.361099,intron- nt
0.326972,intron- nt
0.307156,intron- nt
0.316544,intron- nt
0.296478,intron- nt
0.289428,intron- nt
0.311004,intron- nt
0.294329,intron- nt
0.296614,intron- nt
0.309797,intron- nt
0.375269,intron- nt
0.301517,intron- nt
0.300764,intron- nt
0.246275,intron- nt
0.33775,intron- nt
0.309758,intron- nt
0.322833,intron- nt
0.317583,intron- nt
0.307953,intron- nt
0.367341,intron- nt
0.311843,intron- nt
0.312741,intron- nt
0.296396,intron- nt
0.296631,intron- nt
0.288933,intron- nt
0.302885,intron- nt
0.307336,intron- nt
0.324712,intron- nt
0.296377,intron- nt
0.237823,intron- nt
0.313196,intron- nt
0.359119,intron- nt
0.292673,intron- nt
0.320019,intron- nt
0.357397,intron- nt
0.291422,intron- nt
0.358614,intron- nt
0.315885,intron- nt
0.279451,intron- nt
0.311983,intron- nt
0.320437,intron- nt
0.273537,intron- nt
0.288467,intron- nt
0.334906,intron- nt
0.327735,intron- nt
0.32209,intron- nt
0.311076,intron- nt
0.315153,intron- nt
0.332247,intron- nt
0.31444,intron- nt
0.295589,intron- nt
0.306649,intron- nt
0.296693,intron- nt
0.283322,intron- nt
0.314637,intron- nt
0.32025,intron- nt
0.297039,intron- nt
0.300466,intron- nt
0.315822,intron- nt
0.361084,intron- nt
0.366389,intron- nt
0.382936,intron- nt
0.293035,intron- nt
0.311401,intron- nt
0.281211,intron- nt
0.364672,intron- nt
0.35359,intron- nt
0.342593,intron- nt
0.30359,intron- nt
0.322864,intron- nt
0.275144,intron- nt
0.349879,intron- nt
0.306222,intron- nt
0.265396,intron- nt
0.353717,intron- nt
0.318824,intron- nt
0.346603,intron- nt
0.32016,intron- nt
0.348219,intron- nt
0.324656,intron- nt
0.345855,intron- nt
0.330109,intron- nt
0.282728,intron- nt
0.327189,intron- nt
0.292497,intron- nt
0.339163,intron- nt
0.311408,intron- nt
0.387831,intron- nt
0.289314,intron- nt
0.324184,intron- nt
0.236495,intron- nt
0.31315,intron- nt
0.279986,intron- nt
0.337149,intron- nt
0.317352,intron- nt
0.33393,intron- nt
0.293158,intron- nt
0.319283,intron- nt
0.35792,intron- nt
0.29933,intron- nt
0.386072,intron- nt
0.353025,intron- nt
0.459617,intron- nt
0.32448,intron- nt
0.343026,intron- nt
0.328324,intron- nt
0.343275,intron- nt
0.308462,intron- nt
0.353323,intron- nt
0.352188,intron- nt
0.349286,intron- nt
0.315385,intron- nt
0.294088,intron- nt
0.339468,intron- nt
0.272179,intron- nt
0.315807,intron- nt
0.333757,intron- nt
0.355549,intron- nt
0.304402,intron- nt
0.34084,intron- nt
0.348502,intron- nt
0.306544,intron- nt
0.298385,intron- nt
0.348271,intron- nt
0.261905,intron- nt
0.291484,intron- nt
0.312718,intron- nt
0.267139,intron- nt
0.293117,intron- nt
0.349864,intron- nt
0.299808,intron- nt
0.294099,intron- nt
0.324569,intron- nt
0.380435,intron- nt
0.307992,intron- nt
0.31046,intron- nt
0.367871,intron- nt
0.269138,intron- nt
0.237984,intron- nt
0.277486,intron- nt
0.316354,intron- nt
0.26623,intron- nt
0.286107,intron- nt
0.334322,intron- nt
0.311936,intron- nt
0.3317,intron- nt
0.245953,intron- nt
0.323455,intron- nt
0.432558,intron- nt
0.336781,intron- nt
0.3343,intron- nt
0.330481,intron- nt
0.303558,intron- nt
0.326342,intron- nt
0.34789,intron- nt
0.328206,intron- nt
0.325926,intron- nt
0.308214,intron- nt
0.303867,intron- nt
0.314391,intron- nt
0.305115,intron- nt
0.321471,intron- nt
0.309511,intron- nt
0.316575,intron- nt
0.290691,intron- nt
0.317928,intron- nt
0.307453,intron- nt
0.316534,intron- nt
0.292498,intron- nt
0.314213,intron- nt
0.277854,intron- nt
0.310549,intron- nt
0.298243,intron- nt
0.335453,intron- nt
0.324804,intron- nt
0.34249,intron- nt
0.321895,intron- nt
0.317987,intron- nt
0.303203,intron- nt
0.315498,intron- nt
0.334419,intron- nt
0.303947,intron- nt
0.311893,intron- nt
0.33432,intron- nt
0.334485,intron- nt
0.280037,intron- nt
0.279474,intron- nt
0.35122,intron- nt
0.293732,intron- nt
0.334183,intron- nt
0.309968,intron- nt
0.296799,intron- nt
0.314097,intron- nt
0.339707,intron- nt
0.364812,intron- nt
0.29568,intron- nt
0.351673,intron- nt
0.343023,intron- nt
0.33747,intron- nt
0.358974,intron- nt
0.335278,intron- nt
0.269647,intron- nt
0.333556,intron- nt
0.292654,intron- nt
0.344053,intron- nt
0.331047,intron- nt
0.320604,intron- nt
0.301496,intron- nt
0.340637,intron- nt
0.343709,intron- nt
0.347849,intron- nt
0.284968,intron- nt
0.31973,intron- nt
0.279083,intron- nt
0.297463,intron- nt
0.304742,intron- nt
0.298082,intron- nt
0.295175,intron- nt
0.363109,intron- nt
0.327497,intron- nt
0.358245,intron- nt
0.324088,intron- nt
0.34555,intron- nt
0.344939,intron- nt
0.351163,intron- nt
0.339331,intron- nt
0.274046,intron- nt
0.2743,intron- nt
0.316692,intron- nt
0.323088,intron- nt
0.316098,intron- nt
0.357972,intron- nt
0.327902,intron- nt
0.272244,intron- nt
0.307636,intron- nt
0.319314,intron- nt
0.356322,intron- nt
0.325378,intron- nt
0.31436,intron- nt
0.304919,intron- nt
0.342751,intron- nt
0.354952,intron- nt
0.329596,intron- nt
0.323627,intron- nt
0.339785,intron- nt
0.287013,intron- nt
0.386679,intron- nt
0.332657,intron- nt
0.33125,intron- nt
0.307233,intron- nt
0.277261,intron- nt
0.342311,intron- nt
0.307416,intron- nt
0.294067,intron- nt
0.233051,intron- nt
0.413625,intron- nt
0.34895,intron- nt
0.364315,intron- nt
0.29293,intron- nt
0.369848,intron- nt
0.33382,intron- nt
0.365402,intron- nt
0.364358,intron- nt
0.35561,intron- nt
0.318115,intron- nt
0.349813,intron- nt
0.349987,intron- nt
0.322521,intron- nt
0.307015,intron- nt
0.387279,intron- nt
0.417821,intron- nt
0.301384,intron- nt
0.318598,intron- nt
0.283152,intron- nt
0.307558,intron- nt
0.308289,intron- nt
0.299424,intron- nt
0.327476,intron- nt
0.399773,intron- nt
0.295961,intron- nt
0.340803,intron- nt
0.334586,intron- nt
0.311914,intron- nt
0.323024,intron- nt
0.317782,intron- nt
0.352756,intron- nt
0.30344,intron- nt
0.316626,intron- nt
0.298506,intron- nt
0.374014,intron- nt
0.359763,intron- nt
0.286816,intron- nt
0.276241,intron- nt
0.289601,intron- nt
0.303452,intron- nt
0.345555,intron- nt
0.316417,intron- nt
0.294293,intron- nt
0.34918,intron- nt
0.324124,intron- nt
0.289295,intron- nt
0.281764,intron- nt
0.390162,intron- nt
0.342261,intron- nt
0.349615,intron- nt
0.320403,intron- nt
0.302248,intron- nt
0.339609,intron- nt
0.311316,intron- nt
0.357318,intron- nt
0.321574,intron- nt
0.317565,intron- nt
0.345705,intron- nt
0.277922,intron- nt
0.318157,intron- nt
0.353828,intron- nt
0.346181,intron- nt
0.303879,intron- nt
0.3003,intron- nt
0.286507,intron- nt
0.31334,intron- nt
0.327489,intron- nt
0.369388,intron- nt
0.279591,intron- nt
0.330928,intron- nt
0.325522,intron- nt
0.275052,intron- nt
0.313762,intron- nt
0.247707,intron- nt
0.326316,intron- nt
0.313956,intron- nt
0.330582,intron- nt
0.31832,intron- nt
0.327871,intron- nt
0.31107,intron- nt
0.303689,intron- nt
0.316659,intron- nt
0.313923,intron- nt
0.281389,intron- nt
0.281739,intron- nt
0.339088,intron- nt
0.351169,intron- nt
0.302896,intron- nt
0.323242,intron- nt
0.316144,intron- nt
0.299033,intron- nt
0.340863,intron- nt
0.306202,intron- nt
0.345212,intron- nt
0.300635,intron- nt
0.315963,intron- nt
0.375434,intron- nt
0.300713,intron- nt
0.433931,intron- nt
0.345364,intron- nt
0.305539,intron- nt
0.294653,intron- nt
0.35259,intron- nt
0.346967,intron- nt
0.327452,intron- nt
0.36036,intron- nt
0.32214,intron- nt
0.336669,intron- nt
0.337408,intron- nt
0.255786,intron- nt
0.332409,intron- nt
0.321538,intron- nt
0.320445,intron- nt
0.338882,intron- nt
0.302127,intron- nt
0.339079,intron- nt
0.31596,intron- nt
0.35969,intron- nt
0.312002,intron- nt
0.297768,intron- nt
0.310572,intron- nt
0.326349,intron- nt
0.300558,intron- nt
0.352906,intron- nt
0.297472,intron- nt
0.313145,intron- nt
0.349181,intron- nt
0.329047,intron- nt
0.3687,intron- nt
0.364625,intron- nt
0.294999,intron- nt
0.340016,intron- nt
0.329019,intron- nt
0.255619,intron- nt
0.329271,intron- nt
0.318762,intron- nt
0.317179,intron- nt
0.305753,intron- nt
0.368781,intron- nt
0.371065,intron- nt
0.282453,intron- nt
0.36699,intron- nt
0.340035,intron- nt
0.325537,intron- nt
0.343462,intron- nt
0.296841,intron- nt
0.33601,intron- nt
0.340417,intron- nt
0.337536,intron- nt
0.335893,intron- nt
0.367329,intron- nt
0.325628,intron- nt
0.283803,intron- nt
0.266317,intron- nt
